ID Year,Year,ID Gender,Gender,ID Wage Bin,Wage Bin,ID Workforce Status,Workforce Status,Record Count,Total Population,Total Population MOE Appx,Geography,ID Geography,Slug Geography,title,share
2019,"2019",2,"Female",16,"$150-160k","true","true",378,7205,2083.9204740100827,,,,"Software developers",0.005630133443148937
2019,"2019",2,"Female",17,"$160-170k","true","true",227,4177,1586.722008072856,,,,"Software developers",0.003263992698408481
2019,"2019",2,"Female",18,"$170-180k","true","true",138,2460,1217.6954682718397,,,,"Software developers",0.0019222940000203168
2019,"2019",2,"Female",19,"$180-190k","true","true",129,2404,1203.755959884969,,,,"Software developers",0.0018785344618084724
2019,"2019",2,"Female",20,"$190-200k","true","true",59,1118,820.9071042740916,,,,"Software developers",0.0008736279235864692
2019,"2019",2,"Female",21,"$200k+","true","true",406,7565,2135.345160133154,,,,"Software developers",0.00591144476022508
2018,"2018",1,"Male",1,"< $10K","true","true",708,14953,3002.0407560445756,,,,"Software developers",0.013029835386464064
2018,"2018",1,"Male",2,"$10-20k","true","true",764,16372,3141.240332806063,,,,"Software developers",0.0142663321706139
2018,"2018",1,"Male",3,"$20-30k","true","true",656,14447,2950.815185560684,,,,"Software developers",0.012588914052581177
2018,"2018",1,"Male",4,"$30-40k","true","true",822,18652,3352.8150221818323,,,,"Software developers",0.016253092331192917
2018,"2018",1,"Male",5,"$40-50k","true","true",1266,27912,4101.3660450856105,,,,"Software developers",0.02432212701845683
2018,"2018",1,"Male",6,"$50-60k","true","true",1830,41139,4978.977372414047,,,,"Software developers",0.03584795010792116
2018,"2018",1,"Male",7,"$60-70k","true","true",2618,57800,5901.362681198456,,,,"Software developers",0.050366112842748806
2018,"2018",1,"Male",8,"$70-80k","true","true",3301,74602,6704.069501577839,,,,"Software developers",0.06500714100855963
2018,"2018",1,"Male",9,"$80-90k","true","true",3697,79971,6940.991464903916,,,,"Software developers",0.06968561263230907
2018,"2018",1,"Male",10,"$90-100k","true","true",3731,80390,6959.140986009025,,,,"Software developers",0.07005072338111724
2018,"2018",1,"Male",11,"$100-110k","true","true",4944,103733,7904.5689585965065,,,,"Software developers",0.09039148760409796
2018,"2018",1,"Male",12,"$110-120k","true","true",3319,68055,6403.288627788978,,,,"Software developers",0.05930217663517768
2018,"2018",1,"Male",13,"$120-130k","true","true",3760,77125,6816.431736942835,,,,"Software developers",0.06720564797572667
2018,"2018",1,"Male",14,"$130-140k","true","true",2698,54422,5726.386860482627,,,,"Software developers",0.04742257081536463
2018,"2018",1,"Male",15,"$140-150k","true","true",2040,40358,4931.502667452654,,,,"Software developers",0.035167397614319314
2018,"2018",1,"Male",16,"$150-160k","true","true",2068,41133,4978.614377493139,,,,"Software developers",0.03584272179170911
2018,"2018",1,"Male",17,"$160-170k","true","true",1330,25663,3932.6937324316114,,,,"Software developers",0.0223623798249734
2018,"2018",1,"Male",18,"$170-180k","true","true",934,17921,3286.465688260277,,,,"Software developers",0.015616109139358155
2018,"2018",1,"Male",19,"$180-190k","true","true",882,16770,3179.188169692243,,,,"Software developers",0.014613143812679887
2018,"2018",1,"Male",20,"$190-200k","true","true",509,9593,2404.571238954147,,,,"Software developers",0.008359206237032686
2018,"2018",1,"Male",21,"$200k+","true","true",3244,62490,6136.0182017047855,,,,"Software developers",0.05445291334850126
2018,"2018",2,"Female",1,"< $10K","true","true",230,4810,1702.7077409291944,,,,"Software developers",0.004191366829993456
2018,"2018",2,"Female",2,"$10-20k","true","true",245,5170,1765.2747366251447,,,,"Software developers",0.004505065802716459
2018,"2018",2,"Female",3,"$20-30k","true","true",227,4824,1705.1838113901654,,,,"Software developers",0.004203566234488239
2018,"2018",2,"Female",4,"$30-40k","true","true",273,5841,1876.3317824738829,,,,"Software developers",0.005089765832430723
2018,"2018",2,"Female",5,"$40-50k","true","true",494,10698,2539.276957690246,,,,"Software developers",0.009322087806085236
2018,"2018",2,"Female",6,"$50-60k","true","true",615,13223,2823.0593023084416,,,,"Software developers",0.011522337545322966
2018,"2018",2,"Female",7,"$60-70k","true","true",850,17877,3282.4292073655793,,,,"Software developers",0.01557776815380312
2018,"2018",2,"Female",8,"$70-80k","true","true",917,20000,3471.8413704169297,,,,"Software developers",0.017427720706833495
2018,"2018",2,"Female",9,"$80-90k","true","true",1045,22190,3656.9603769058285,,,,"Software developers",0.019336056124231765
2018,"2018",2,"Female",10,"$90-100k","true","true",1029,21008,3558.243988032427,,,,"Software developers",0.018306077830457904
2018,"2018",2,"Female",11,"$100-110k","true","true",1079,21515,3600.918462339059,,,,"Software developers",0.018747870550376133
2018,"2018",2,"Female",12,"$110-120k","true","true",653,12936,2792.2572967324454,,,,"Software developers",0.011272249753179905
2018,"2018",2,"Female",13,"$120-130k","true","true",675,13455,2847.7148937613,,,,"Software developers",0.011724499105522234
2018,"2018",2,"Female",14,"$130-140k","true","true",398,7382,2109.360212285804,,,,"Software developers",0.006432571712892243
2018,"2018",2,"Female",15,"$140-150k","true","true",313,6086,1915.2772047973488,,,,"Software developers",0.005303255411089433
2018,"2018",2,"Female",16,"$150-160k","true","true",264,4896,1717.8615069940106,,,,"Software developers",0.00426630602903284
2018,"2018",2,"Female",17,"$160-170k","true","true",161,2857,1312.2772817661678,,,,"Software developers",0.002489549902971165
2018,"2018",2,"Female",18,"$170-180k","true","true",102,1796,1040.459647584393,,,,"Software developers",0.001565009319473648
2018,"2018",2,"Female",19,"$180-190k","true","true",101,1825,1048.8260521905088,,,,"Software developers",0.0015902795144985566
2018,"2018",2,"Female",20,"$190-200k","true","true",45,869,723.7412873064638,,,,"Software developers",0.0007572344647119154
2018,"2018",2,"Female",21,"$200k+","true","true",254,4838,1707.6562911219241,,,,"Software developers",0.0042157656389830225
